model_id,study_track,architecture,observed_lead,factorial_mask,seed,epochs_trained,status,val_missing_pearson,val_missing_pearson_p05,val_recon_loss,miou_wave,P_iou,QRS_iou,T_iou,macro_f1_wave,boundary_f1_smoke,train_recon,train_ssl,train_ce,train_dice,train_boundary,train_fid,train_total,train_grad_norm,train_consistency,mean_all_missing_r,p05_all_missing_r,mean_chest_r,p05_chest_r,mean_limb_r,p05_limb_r,mean_septal_r,mean_anterior_r,mean_lateral_chest_r,mean_high_lateral_r,mean_inferior_r,pearson_lead_I,p05_lead_I,p50_lead_I,p95_lead_I,rmse_lead_I,mae_lead_I,snr_lead_I,pearson_lead_II,p05_lead_II,p50_lead_II,p95_lead_II,rmse_lead_II,mae_lead_II,snr_lead_II,pearson_lead_III,p05_lead_III,p50_lead_III,p95_lead_III,rmse_lead_III,mae_lead_III,snr_lead_III,pearson_lead_aVR,p05_lead_aVR,p50_lead_aVR,p95_lead_aVR,rmse_lead_aVR,mae_lead_aVR,snr_lead_aVR,pearson_lead_aVL,p05_lead_aVL,p50_lead_aVL,p95_lead_aVL,rmse_lead_aVL,mae_lead_aVL,snr_lead_aVL,pearson_lead_aVF,p05_lead_aVF,p50_lead_aVF,p95_lead_aVF,rmse_lead_aVF,mae_lead_aVF,snr_lead_aVF,pearson_lead_V1,p05_lead_V1,p50_lead_V1,p95_lead_V1,rmse_lead_V1,mae_lead_V1,snr_lead_V1,pearson_lead_V2,p05_lead_V2,p50_lead_V2,p95_lead_V2,rmse_lead_V2,mae_lead_V2,snr_lead_V2,pearson_lead_V3,p05_lead_V3,p50_lead_V3,p95_lead_V3,rmse_lead_V3,mae_lead_V3,snr_lead_V3,pearson_lead_V4,p05_lead_V4,p50_lead_V4,p95_lead_V4,rmse_lead_V4,mae_lead_V4,snr_lead_V4,pearson_lead_V5,p05_lead_V5,p50_lead_V5,p95_lead_V5,rmse_lead_V5,mae_lead_V5,snr_lead_V5,pearson_lead_V6,p05_lead_V6,p50_lead_V6,p95_lead_V6,rmse_lead_V6,mae_lead_V6,snr_lead_V6,rdb_boundary_micro_f1_20ms,rdb_signal_pearson_p05,rdb_miou_wave,rdb_p_iou,rdb_qrs_iou,rdb_t_iou,rdb_p_dice,rdb_qrs_dice,rdb_t_dice,rdb_mae_P_onset_ms,rdb_f1_P_onset,rdb_mae_P_offset_ms,rdb_f1_P_offset,rdb_mae_QRS_onset_ms,rdb_f1_QRS_onset,rdb_mae_QRS_offset_ms,rdb_f1_QRS_offset,rdb_mae_T_onset_ms,rdb_f1_T_onset,rdb_mae_T_offset_ms,rdb_f1_T_offset
P1_A0_morlet_mag_phase_noSSL_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,P1_A0_morlet_mag_phase_noSSL_1110000,I,1110000,42,3,completed,0.7142592335535376,0.37494567930698397,0.9218402401260708,0.7316214442253113,0.6167447566986084,0.8661336302757263,0.7119859457015991,0.8409926295280457,0.7347376962995358,1.7111073908928411,0.0,0.24765633551843894,0.18576914531656402,0.0,0.0,2.0516900258957245,0.6885911152405138,0.0008346068530985823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tf_small96_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,tf_small96_1110000,I,1110000,42,3,completed,0.7142331795412851,0.3754441261291504,0.9224724760953931,0.7317360043525696,0.6183536052703857,0.8661796450614929,0.7106747627258301,0.8411129117012024,0.74384778227729,1.708795287617855,0.0254764901234733,0.24669580812699354,0.18495184110165225,0.0,0.0,2.0492812056582297,0.6560931603356995,0.00080726146674487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0_wave_noSSL_gated_add_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,A0_wave_noSSL_gated_add_1110000,I,1110000,42,3,completed,0.7136148773283073,0.3708684861660004,0.922718206177587,0.7338972687721252,0.6229982972145081,0.8663917183876038,0.7123019099235535,0.8427026867866516,0.7443857447709781,1.7104250007335238,0.0,0.24696779324054136,0.18505401506272204,0.0,0.0,2.0499547705364343,0.7176759529361818,0.0006993068316954244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau0.99_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,tau0.99_1110000,I,1110000,42,3,completed,0.7134072991873877,0.3746901124715805,0.9241669359414474,0.73429274559021,0.622337281703949,0.8673427700996399,0.713198184967041,0.8429209589958191,0.7418565372844749,1.7109102849715196,0.12216518558516205,0.24798030376142505,0.18598416210534086,0.0,0.0,2.0580269028244578,0.7255776639995843,0.0007194167758167734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_magnitude_phase_sin_local_gated_add_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_magnitude_phase_sin_local_gated_add_1110000,I,1110000,42,3,completed,0.7132059475402738,0.3735592931509018,0.9232612796451735,0.7371664047241211,0.6270777583122253,0.8676918745040894,0.7167295217514038,0.8449854254722595,0.7481893089050121,1.7110821841834079,0.08658110183484698,0.24679471638094694,0.18484480531300296,0.0,0.0,2.054666523104636,0.7442156538969155,0.0007632174900146726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_magnitude_phase_local_gated_add_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_magnitude_phase_local_gated_add_1110000,I,1110000,42,3,completed,0.7131080830775192,0.3667272925376892,0.9240139964698018,0.7357704639434814,0.6286160945892334,0.8677270412445068,0.7109683156013489,0.8440714478492737,0.7432524147621159,1.7111181357791112,0.07537098365722993,0.24732245138254713,0.1852784412143572,0.0,0.0,2.054883682158761,0.7321487546988479,0.0007064792583817662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_magnitude_phase_sin_both_gated_add_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_magnitude_phase_sin_both_gated_add_1110000,I,1110000,42,3,completed,0.7127440055005467,0.36924085319042205,0.9250183200490647,0.732389509677887,0.6188400387763977,0.866401731967926,0.7119268178939819,0.8415641784667969,0.7436754875227893,1.7116652190174584,0.1562138830141747,0.2478436554806031,0.1856977013800398,0.0,0.0,2.0602056969919285,0.7441340104894509,0.0007455147368552145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1_wave_noSSL_gated_add_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,E1_wave_noSSL_gated_add_1110000,I,1110000,42,3,completed,0.7120012173903112,0.37868751883506774,0.9264237422874009,0.7105556130409241,0.5710733532905579,0.8659465909004211,0.6946470141410828,0.8249854445457458,0.7205625149543459,1.7125084556301775,0.0,0.2519281775014637,0.19017264163041786,0.0,0.0,2.0595578499494014,0.8296599736667467,0.0006978898325557689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R9_ueg_mag_ueg_phase_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,R9_ueg_mag_ueg_phase_1110000,I,1110000,42,3,completed,0.7109253248349139,0.3645558267831802,0.9316494948622109,0.706827700138092,0.5704942345619202,0.8661758303642273,0.6838130950927734,0.8223416209220886,0.7122410922618955,1.7129730244453272,0.19699621674772283,0.2519360955809146,0.18932210764365506,0.0,0.0,2.0694566369786256,0.7389796779489868,0.0007330922747168786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
del_ce_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,del_ce_1110000,I,1110000,42,3,completed,0.7103459632320247,0.3709248542785645,0.9308547826780789,0.6527190804481506,0.4365287721157074,0.8646945953369141,0.6569339036941528,0.7760481834411621,0.6939185478735804,1.7077569189678645,0.0,0.2537915719766512,0.0,0.0,0.0,1.9615868100921556,0.6816407356187792,0.0007664126462934054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
del_head64k9_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,del_head64k9_1110000,I,1110000,42,3,completed,0.7102944245617419,0.36520473957061766,0.9287206012269725,0.6407467126846313,0.4138697385787964,0.8551478385925293,0.6532225608825684,0.7658675312995911,0.6665760042098915,1.7060127866749664,0.0,0.2618737120085568,0.20023514350449878,0.0,0.0,2.0680474401833524,0.7304072577957716,0.000867405458131316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
del_head128k25_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,del_head128k25_1110000,I,1110000,42,3,completed,0.709659407962245,0.3666595846414566,0.9321727113447328,0.7132410407066345,0.5667203664779663,0.8704283237457275,0.7025743722915649,0.8264941573143005,0.7365989675453947,1.7111062389254716,0.0,0.24239771726519563,0.18298020473746365,0.0,0.0,2.045031483783278,0.6834833347301297,0.0007485127343642018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_log_magnitude_phase_sin_both_cross_attn_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_log_magnitude_phase_sin_both_cross_attn_1110000,I,1110000,42,3,completed,0.7092619322033866,0.37331654727458957,0.9330856696419094,0.6634690165519714,0.4651441276073456,0.8647633194923401,0.6604995131492615,0.7859892249107361,0.6866862921774238,1.713542057659518,0.0002717612131135116,0.2543862044738293,0.19362542328665278,0.0,0.0,2.0647926915669528,0.7470920714965794,0.0007626517156650275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_magnitude_phase_both_cross_attn_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_magnitude_phase_both_cross_attn_1110000,I,1110000,42,3,completed,0.7090472278069574,0.3713596761226654,0.9333318463270215,0.6616553664207458,0.46111977100372314,0.8661960363388062,0.657650351524353,0.7843203544616699,0.6884681112858022,1.713177527179041,0.07817860843210209,0.25428691816446686,0.19378130088675416,0.0,0.0,2.0683031225146102,0.7455212407662206,0.0007819808170709798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_magnitude_phase_local_cross_attn_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_magnitude_phase_local_cross_attn_1110000,I,1110000,42,3,completed,0.7090229348939098,0.36724805235862734,0.9328767804131992,0.6688951849937439,0.47337856888771057,0.8656424880027771,0.6676644086837769,0.7904255986213684,0.6930888476959537,1.7130453792312883,0.005535789846352585,0.2536467765361034,0.19308671993608137,0.0,0.0,2.063549145053037,0.7289244203738221,0.0007368445976469449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
del_boundary_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,del_boundary_1110000,I,1110000,42,3,completed,0.7087417835471242,0.3663098305463791,0.932048607563627,0.6686291694641113,0.471907377243042,0.8644714951515198,0.6695088148117065,0.7901905179023743,0.7122901679590387,1.7118473090915376,0.0,0.25372188108787397,0.1935381153951806,0.02840655670025941,0.0,2.065218479280227,0.7352075755340817,0.000791491150646271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_magnitude_phase_sin_local_cross_attn_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_magnitude_phase_sin_local_cross_attn_1110000,I,1110000,42,3,completed,0.7086144323711187,0.36092303991317753,0.9348635232966879,0.6645349264144897,0.46658071875572205,0.8649678230285645,0.6620562076568604,0.7868501543998718,0.6909842042052098,1.7154096022084118,0.004580640953348783,0.2544054767638992,0.19376310002118022,0.0,0.0,2.066963646811692,0.7460248943422824,0.000759718348252196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1_raw_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,E1_raw_1110000,I,1110000,42,3,completed,0.7084475726382384,0.3780723690986633,0.9336351493130559,0.6511902809143066,0.44620105624198914,0.8656108975410461,0.6417588591575623,0.7756085991859436,0.6762598086245768,1.7132703064413082,0.0,0.2561950653681994,0.19499325124840988,0.0,0.0,2.066996150238569,0.7956053638326932,0.0006829659054605114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_log_magnitude_phase_sin_local_cross_attn_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_log_magnitude_phase_sin_local_cross_attn_1110000,I,1110000,42,3,completed,0.7083656971688002,0.3670604765415192,0.9326818930929985,0.6603891849517822,0.46171948313713074,0.8646978735923767,0.6547502875328064,0.7835156917572021,0.6843400808251948,1.7126684260339164,0.00452047163299131,0.2547532133986054,0.19399879925691657,0.0,0.0,2.0646833182840334,0.738220616026053,0.0007249720261488942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_log_magnitude_real_both_cross_attn_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_log_magnitude_real_both_cross_attn_1110000,I,1110000,42,3,completed,0.7080691191852024,0.3673326939344406,0.9353410221528315,0.6604610681533813,0.46317681670188904,0.8664270043373108,0.6517794132232666,0.7835765480995178,0.6840420874658455,1.7136512475323065,0.03407141606402076,0.25480980468934433,0.19398586483013383,0.0,0.0,2.067196762401296,0.7286490772097318,0.0007841368971023175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_both_infer_b_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_both_infer_b_1110000,I,1110000,42,3,completed,0.7075542282156111,0.36799072921276094,0.9339338160943293,0.654217541217804,0.448373407125473,0.863929033279419,0.6503502130508423,0.7780914306640625,0.6855744989958552,1.7142978562281503,0.0003332708719456648,0.25583767292695064,0.19486493966570684,0.0,0.0,2.0676229169348317,0.714784599029011,0.0007650778499432478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_magnitude_phase_sin_both_cross_attn_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_magnitude_phase_sin_both_cross_attn_1110000,I,1110000,42,3,completed,0.7075015472694447,0.36516796946525576,0.9364695661309836,0.6571906208992004,0.4566735625267029,0.8650039434432983,0.6498944163322449,0.7808087468147278,0.6862314231191811,1.7152333695856419,0.00034562325973697507,0.2550845597773754,0.1943193803948317,0.0,0.0,2.0675301274587943,0.7609916951329501,0.0007045183857920553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mask_fixed_raw_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,mask_fixed_raw_1110000,I,1110000,42,3,completed,0.7071275220423651,0.3629435211420059,0.9376383147377899,0.6570067405700684,0.4559825360774994,0.8641116619110107,0.6509259343147278,0.7806728482246399,0.68222771919688,1.7145067155725953,0.0,0.255602311839964,0.19474786315728868,0.0,0.0,2.0675164984956367,0.7155081070731583,0.0006706679504439679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1_wave_noSSL_cross_attn_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,E1_wave_noSSL_cross_attn_1110000,I,1110000,42,3,completed,0.7066384679192026,0.36706601381301884,0.9368510229000147,0.6484477519989014,0.4402628540992737,0.8647220134735107,0.6403584480285645,0.773190975189209,0.6762447153347004,1.7146882764274662,0.0,0.25651816514889497,0.1954130305654416,0.0,0.0,2.068947708300307,0.8395700444680533,0.0006949833601992748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_log_magnitude_real_local_cross_attn_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_log_magnitude_real_local_cross_attn_1110000,I,1110000,42,3,completed,0.706562307158991,0.3663758516311646,0.9374356554902118,0.6554281115531921,0.453757643699646,0.8647186756134033,0.6478078961372375,0.779324471950531,0.6797972627164816,1.7147288979048245,0.015233712651592428,0.2553210087768013,0.19442876659087482,0.0,0.0,2.068064807824143,0.7414582483333648,0.0007766046928536236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1_ssl_cross_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,E1_ssl_cross_1110000,I,1110000,42,3,completed,0.7065426450746626,0.3693873524665833,0.9381056721659674,0.649463415145874,0.4424433410167694,0.8645026087760925,0.6414442658424377,0.7741174697875977,0.675211501872704,1.7156745714831965,0.0010669256949220468,0.2563940668923181,0.19533668336261295,0.0,0.0,2.0698246540025225,0.7910242819180541,0.0006865795248869472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0_wave_noSSL_cross_attn_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,A0_wave_noSSL_cross_attn_1110000,I,1110000,42,3,completed,0.7065325215888908,0.3636902093887329,0.9387481653172037,0.6591771245002747,0.46071192622184753,0.8644044995307922,0.6524150371551514,0.7825754284858704,0.6855558409767448,1.7139937079521843,0.0,0.2551125424436431,0.19422310335399762,0.0,0.0,2.0662521827177143,0.7270350935737827,0.0006876895971857855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0_raw_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,A0_raw_1110000,I,1110000,42,3,completed,0.7060352784043508,0.3651094645261765,0.9389279933943264,0.6545664668083191,0.45224085450172424,0.8649594187736511,0.6464990377426147,0.7785699963569641,0.6842174766359396,1.7149071826199422,0.0,0.25536962894943965,0.1945324282605324,0.0,0.0,2.0675817240699854,0.7182000847385155,0.0007739048472915137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tf_deep4_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,tf_deep4_1110000,I,1110000,42,3,failed_oom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1_ssl_local_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,E1_ssl_local_1110000,I,1110000,42,3,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spatial_1lead_a0_1110000_s42_l0,3-Epoch Spatial Architecture Grid,a0,I,1110000,42,10,completed,0.718,,0.9116,,,,,,,,,,,,,,,,0.7083311080932617,0.0822543352842331,0.7478340268135071,0.23809506247440973,0.6609275639057159,0.11630706191062927,0.7468434274196625,0.716113269329071,0.7805453836917877,0.811044454574585,0.5362429320812225,0.9999511241912842,0.999896228313446,0.9999603033065796,0.9999769330024719,0.002672901377081871,0.0013447515666484833,38.814414978027344,0.689583420753479,0.15920108556747437,0.7741617560386658,0.9438032507896423,0.15016718208789825,0.07564698904752731,2.9865403175354004,0.4813917279243469,-0.272131085395813,0.5635537505149841,0.9304904937744141,0.13987061381340027,0.07621445506811142,1.4041929244995117,0.8848645687103271,0.6154375076293945,0.9349052309989929,0.9842183589935303,0.08197963982820511,0.03931513428688049,7.506933689117432,0.811044454574585,0.3697539269924164,0.8930701017379761,0.9819899201393127,0.06971406936645508,0.039400987327098846,5.86185884475708,0.4377536475658417,-0.2907261252403259,0.52320396900177,0.8888137936592102,0.13948391377925873,0.07485231012105942,0.9450901746749878,0.7669009566307068,0.29056087136268616,0.8447105288505554,0.9618816375732422,0.1664268672466278,0.08403122425079346,3.9437856674194336,0.7267858982086182,0.2354862242937088,0.8069474697113037,0.9443272948265076,0.2639864683151245,0.13219434022903442,3.174548864364624,0.6948803663253784,0.20564183592796326,0.7699096202850342,0.9406720995903015,0.27263176441192627,0.13560760021209717,2.9374873638153076,0.7373461723327637,0.15130433440208435,0.840015172958374,0.9581982493400574,0.349221408367157,0.12206941843032837,3.5407497882843018,0.7888854146003723,0.28831592202186584,0.8776021003723145,0.9734010100364685,0.2026115506887436,0.10036469250917435,4.3892717361450195,0.7722053527832031,0.25726118683815,0.8673215508460999,0.9741687774658203,0.2042401283979416,0.0956629067659378,4.379366874694824,0.6385908263408061,0.3922377151043865,,,,,,,,,,,,,,,,,,,
spatial_1lead_e1_panorama_film_1110000_s42_l0,3-Epoch Spatial Architecture Grid,e1_panorama_film,I,1110000,42,10,completed,0.7161,,0.9161,,,,,,,,,,,,,,,,0.7071568965911865,0.08401967585086823,0.7449521124362946,0.2347611039876938,0.6618028104305267,0.11993625164031982,0.7453054785728455,0.7117705345153809,0.7777803242206573,0.814473569393158,0.536313404639562,0.9999608397483826,0.9999273419380188,0.9999656081199646,0.999981164932251,0.0024544508196413517,0.0013238406972959638,39.16154861450195,0.6892010569572449,0.14341992139816284,0.7722913026809692,0.9401935935020447,0.14407165348529816,0.0759468525648117,2.993342161178589,0.48459672927856445,-0.25950050354003906,0.5684391856193542,0.9313787221908569,0.13639922440052032,0.0763259157538414,1.4571099281311035,0.8856002688407898,0.6015223264694214,0.9344289898872375,0.9839335083961487,0.07770705223083496,0.041511692106723785,7.085089683532715,0.814473569393158,0.3884432315826416,0.8935894966125488,0.9823561310768127,0.0704067051410675,0.039708904922008514,5.865570545196533,0.4351424276828766,-0.27420371770858765,0.5107792615890503,0.8892804980278015,0.13840344548225403,0.07504898309707642,0.9680748581886292,0.7677329182624817,0.2896101772785187,0.8457607626914978,0.9607203006744385,0.16771134734153748,0.08430568128824234,3.968858242034912,0.7228780388832092,0.23265129327774048,0.8034757375717163,0.9402965903282166,0.2646380066871643,0.13313862681388855,3.1470673084259033,0.6890484690666199,0.19948838651180267,0.7641221284866333,0.9393424391746521,0.2740808427333832,0.1370423287153244,2.873461961746216,0.7344925999641418,0.14126832783222198,0.8338737487792969,0.9568520784378052,0.35007038712501526,0.12387768924236298,3.4516654014587402,0.7858825325965881,0.2858402729034424,0.8748340010643005,0.9725673198699951,0.20434503257274628,0.10210444778203964,4.263628959655762,0.7696781158447266,0.2597081661224365,0.8642709851264954,0.973508894443512,0.2067049741744995,0.09703677892684937,4.271254539489746,0.6317474634094826,0.4010419213125191,,,,,,,,,,,,,,,,,,,
