family,metric,effect,effect_type,protocol,bootstrap_unit,endpoint_representation,estimate,ci_low,ci_high,n,n_patients,n_resamples,method,acceleration,bias_correction
ecgaim,ecgfounder_auroc,correlation,main,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-5.5606001264960185e-05,-0.0017469673254774214,0.0018978829090558916,2198,1904,2000,paired_patient_cluster_BCa,-0.0011353755794095612,0.04137116513242757
ecgaim,ecgfounder_auroc,mmd,main,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.00037292489976033466,-0.00027458222366049496,0.0010833831362559304,2198,1904,2000,paired_patient_cluster_BCa,0.0075117552386839434,0.017547298372150792
ecgaim,ecgfounder_auroc,derivative,main,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,7.701435172034796e-05,-0.0004374093157117205,0.0006305326285964317,2198,1904,2000,paired_patient_cluster_BCa,0.004870799426538081,-0.020054370352950636
ecgaim,ecgfounder_auroc,mse:correlation,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.0005092725263708685,-0.0018678646293304657,0.0008443089477341503,2198,1904,2000,paired_patient_cluster_BCa,-0.005613116394722947,0.0025066308995717666
ecgaim,ecgfounder_auroc,mse:mmd,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.00047783019104605544,-0.001727531035785669,0.0007282222611269941,2198,1904,2000,paired_patient_cluster_BCa,-0.006258572274175427,0.003759951271145795
ecgaim,ecgfounder_auroc,mse:derivative,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.00027745411323529105,-0.0008056514986108729,0.0015310462753640977,2198,1904,2000,paired_patient_cluster_BCa,0.005125808723622856,-0.0012533144654325557
ecgaim,ecgfounder_auroc,correlation:mmd,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.00018934758203634078,-0.0015772559672188606,0.0013763794669307695,2198,1904,2000,paired_patient_cluster_BCa,0.004395157082287105,0.038862518354400355
ecgaim,ecgfounder_auroc,correlation:derivative,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.00020956091947307571,-0.0008312599233568893,0.0012063735703625059,2198,1904,2000,paired_patient_cluster_BCa,0.0057107732076081205,-0.053918622045273985
ecgaim,ecgfounder_auroc,mmd:derivative,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.00036914399653651075,-0.0008244270186724225,0.0016435412023472643,2198,1904,2000,paired_patient_cluster_BCa,0.003974701083858841,0.006266611701750335
ecgaim,ecgfounder_auroc,mse:correlation:mmd,three_way,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.0004960996157178946,-0.002685074486724293,0.0017158410107343,2198,1904,2000,paired_patient_cluster_BCa,0.001827213288647206,-0.02757640573939172
ecgaim,ecgfounder_auroc,mse:correlation:derivative,three_way,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.0012440187479772467,-0.0038430525924222614,0.0016265680057524611,2198,1904,2000,paired_patient_cluster_BCa,0.0006033515079336683,0.021307952628745325
ecgaim,ecgfounder_auroc,mse:mmd:derivative,three_way,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.00018778984935357779,-0.002517594892120338,0.0025079200936539447,2198,1904,2000,paired_patient_cluster_BCa,-0.010996134331101137,-0.06773071300425916
ecgaim,ecgfounder_auroc,correlation:mmd:derivative,three_way,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.0013697712081970985,-0.003933233604429823,0.0008689004376872488,2198,1904,2000,paired_patient_cluster_BCa,-0.014934974298230414,0.003759951271145795
ecgaim,ecgfounder_auroc,mse:correlation:mmd:derivative,four_way,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.0032973032787907254,-0.0008880532161674243,0.0072982915312862825,2198,1904,2000,paired_patient_cluster_BCa,0.0037213461915010073,-0.03008407662018911
